Date,Time,Tank,Species,PAR
8/18/2023,12:00,MCAP HEAT,Montipora,83.4
8/18/2023,12:15,MCAP HEAT,Montipora,82.8
8/18/2023,12:30,MCAP HEAT,Montipora,82.4
8/18/2023,12:45,MCAP HEAT,Montipora,100.6
8/18/2023,13:00,MCAP HEAT,Montipora,94
8/18/2023,13:15,MCAP HEAT,Montipora,111.4
8/18/2023,13:30,MCAP HEAT,Montipora,159.1
8/18/2023,13:45,MCAP HEAT,Montipora,159.9
8/18/2023,14:00,MCAP HEAT,Montipora,167.6
8/18/2023,14:15,MCAP HEAT,Montipora,156.8
8/18/2023,14:30,MCAP HEAT,Montipora,126.3
8/18/2023,14:45,MCAP HEAT,Montipora,65.2
8/18/2023,15:00,MCAP HEAT,Montipora,46.8
8/18/2023,15:15,MCAP HEAT,Montipora,32.8
8/18/2023,15:30,MCAP HEAT,Montipora,31.4
8/18/2023,15:45,MCAP HEAT,Montipora,29.9
8/18/2023,16:00,MCAP HEAT,Montipora,36
8/18/2023,16:15,MCAP HEAT,Montipora,48.7
8/18/2023,16:30,MCAP HEAT,Montipora,30.4
8/18/2023,16:45,MCAP HEAT,Montipora,23.3
8/18/2023,17:00,MCAP HEAT,Montipora,21.6
8/18/2023,17:15,MCAP HEAT,Montipora,21
8/18/2023,17:30,MCAP HEAT,Montipora,20.7
8/18/2023,17:45,MCAP HEAT,Montipora,13.8
8/18/2023,18:00,MCAP HEAT,Montipora,9.3
8/18/2023,18:15,MCAP HEAT,Montipora,7.9
8/18/2023,18:30,MCAP HEAT,Montipora,6.4
8/18/2023,18:45,MCAP HEAT,Montipora,5.8
8/18/2023,19:00,MCAP HEAT,Montipora,2.1
8/18/2023,19:15,MCAP HEAT,Montipora,0.4
8/18/2023,19:30,MCAP HEAT,Montipora,0
8/18/2023,19:45,MCAP HEAT,Montipora,0
8/18/2023,20:00,MCAP HEAT,Montipora,0
8/18/2023,20:15,MCAP HEAT,Montipora,0
8/18/2023,20:30,MCAP HEAT,Montipora,0
8/18/2023,20:45,MCAP HEAT,Montipora,0
8/18/2023,21:00,MCAP HEAT,Montipora,0
8/18/2023,21:15,MCAP HEAT,Montipora,0
8/18/2023,21:30,MCAP HEAT,Montipora,0
8/18/2023,21:45,MCAP HEAT,Montipora,0
8/18/2023,22:00,MCAP HEAT,Montipora,0
8/18/2023,22:15,MCAP HEAT,Montipora,0
8/18/2023,22:30,MCAP HEAT,Montipora,0
8/18/2023,22:45,MCAP HEAT,Montipora,0
8/18/2023,23:00,MCAP HEAT,Montipora,0
8/18/2023,23:15,MCAP HEAT,Montipora,0
8/18/2023,23:30,MCAP HEAT,Montipora,0
8/18/2023,23:45,MCAP HEAT,Montipora,0
8/19/2023,0:00,MCAP HEAT,Montipora,0
8/19/2023,0:15,MCAP HEAT,Montipora,0
8/19/2023,0:30,MCAP HEAT,Montipora,0
8/19/2023,0:45,MCAP HEAT,Montipora,0
8/19/2023,1:00,MCAP HEAT,Montipora,0
8/19/2023,1:15,MCAP HEAT,Montipora,0
8/19/2023,1:30,MCAP HEAT,Montipora,0
8/19/2023,1:45,MCAP HEAT,Montipora,0
8/19/2023,2:00,MCAP HEAT,Montipora,0
8/19/2023,2:15,MCAP HEAT,Montipora,0
8/19/2023,2:30,MCAP HEAT,Montipora,0
8/19/2023,2:45,MCAP HEAT,Montipora,0
8/19/2023,3:00,MCAP HEAT,Montipora,0
8/19/2023,3:15,MCAP HEAT,Montipora,0
8/19/2023,3:30,MCAP HEAT,Montipora,0
8/19/2023,3:45,MCAP HEAT,Montipora,0
8/19/2023,4:00,MCAP HEAT,Montipora,0
8/19/2023,4:15,MCAP HEAT,Montipora,0
8/19/2023,4:30,MCAP HEAT,Montipora,0
8/19/2023,4:45,MCAP HEAT,Montipora,0
8/19/2023,5:00,MCAP HEAT,Montipora,0
8/19/2023,5:15,MCAP HEAT,Montipora,0
8/19/2023,5:30,MCAP HEAT,Montipora,0
8/19/2023,5:45,MCAP HEAT,Montipora,0
8/19/2023,6:00,MCAP HEAT,Montipora,0
8/19/2023,6:15,MCAP HEAT,Montipora,0.7
8/19/2023,6:30,MCAP HEAT,Montipora,4
8/19/2023,6:45,MCAP HEAT,Montipora,10.7
8/19/2023,7:00,MCAP HEAT,Montipora,37.7
8/19/2023,7:15,MCAP HEAT,Montipora,28.9
8/19/2023,7:30,MCAP HEAT,Montipora,45
8/19/2023,7:45,MCAP HEAT,Montipora,39.4
8/19/2023,8:00,MCAP HEAT,Montipora,70.9
8/19/2023,8:15,MCAP HEAT,Montipora,63
8/19/2023,8:30,MCAP HEAT,Montipora,46.1
8/19/2023,8:45,MCAP HEAT,Montipora,49.3
8/19/2023,9:00,MCAP HEAT,Montipora,60.4
8/19/2023,9:15,MCAP HEAT,Montipora,49.7
8/19/2023,9:30,MCAP HEAT,Montipora,60
8/19/2023,9:45,MCAP HEAT,Montipora,99.2
8/19/2023,10:00,MCAP HEAT,Montipora,145.2
8/19/2023,10:15,MCAP HEAT,Montipora,278.8
8/19/2023,10:30,MCAP HEAT,Montipora,311.5
8/19/2023,10:45,MCAP HEAT,Montipora,232.6
8/19/2023,11:00,MCAP HEAT,Montipora,74.2
8/19/2023,11:15,MCAP HEAT,Montipora,229.4
8/19/2023,11:30,MCAP HEAT,Montipora,123.8
8/19/2023,11:45,MCAP HEAT,Montipora,80.5
8/19/2023,12:00,MCAP HEAT,Montipora,91.7
8/19/2023,12:15,MCAP HEAT,Montipora,85.9
8/19/2023,12:30,MCAP HEAT,Montipora,84.3
8/19/2023,12:45,MCAP HEAT,Montipora,113.8
8/19/2023,13:00,MCAP HEAT,Montipora,139.8
8/19/2023,13:15,MCAP HEAT,Montipora,148.5
8/19/2023,13:30,MCAP HEAT,Montipora,108.1
8/19/2023,13:45,MCAP HEAT,Montipora,146.7
8/19/2023,14:00,MCAP HEAT,Montipora,148
8/19/2023,14:15,MCAP HEAT,Montipora,146.1
8/19/2023,14:30,MCAP HEAT,Montipora,102.2
8/19/2023,14:45,MCAP HEAT,Montipora,66.5
8/19/2023,15:00,MCAP HEAT,Montipora,43.1
8/19/2023,15:15,MCAP HEAT,Montipora,36.7
8/19/2023,15:30,MCAP HEAT,Montipora,35.9
8/19/2023,15:45,MCAP HEAT,Montipora,37.5
8/19/2023,16:00,MCAP HEAT,Montipora,30.7
8/19/2023,16:15,MCAP HEAT,Montipora,32.4
8/19/2023,16:30,MCAP HEAT,Montipora,24.8
8/19/2023,16:45,MCAP HEAT,Montipora,18.6
8/19/2023,17:00,MCAP HEAT,Montipora,14.9
8/19/2023,17:15,MCAP HEAT,Montipora,12.9
8/19/2023,17:30,MCAP HEAT,Montipora,11.7
8/19/2023,17:45,MCAP HEAT,Montipora,11.2
8/19/2023,18:00,MCAP HEAT,Montipora,9.5
8/19/2023,18:15,MCAP HEAT,Montipora,8.2
8/19/2023,18:30,MCAP HEAT,Montipora,6.4
8/19/2023,18:45,MCAP HEAT,Montipora,4.3
8/19/2023,19:00,MCAP HEAT,Montipora,2
8/19/2023,19:15,MCAP HEAT,Montipora,0.3
8/19/2023,19:30,MCAP HEAT,Montipora,0
8/19/2023,19:45,MCAP HEAT,Montipora,0
8/19/2023,20:00,MCAP HEAT,Montipora,0
8/19/2023,20:15,MCAP HEAT,Montipora,0
8/19/2023,20:30,MCAP HEAT,Montipora,0
8/19/2023,20:45,MCAP HEAT,Montipora,0
8/19/2023,21:00,MCAP HEAT,Montipora,0
8/19/2023,21:15,MCAP HEAT,Montipora,0
8/19/2023,21:30,MCAP HEAT,Montipora,0
8/19/2023,21:45,MCAP HEAT,Montipora,0
8/19/2023,22:00,MCAP HEAT,Montipora,0
8/19/2023,22:15,MCAP HEAT,Montipora,0
8/19/2023,22:30,MCAP HEAT,Montipora,0
8/19/2023,22:45,MCAP HEAT,Montipora,0
8/19/2023,23:00,MCAP HEAT,Montipora,0
8/19/2023,23:15,MCAP HEAT,Montipora,0
8/19/2023,23:30,MCAP HEAT,Montipora,0
8/19/2023,23:45,MCAP HEAT,Montipora,0
8/20/2023,0:00,MCAP HEAT,Montipora,0
8/20/2023,0:15,MCAP HEAT,Montipora,0
8/20/2023,0:30,MCAP HEAT,Montipora,0
8/20/2023,0:45,MCAP HEAT,Montipora,0
8/20/2023,1:00,MCAP HEAT,Montipora,0
8/20/2023,1:15,MCAP HEAT,Montipora,0
8/20/2023,1:30,MCAP HEAT,Montipora,0
8/20/2023,1:45,MCAP HEAT,Montipora,0
8/20/2023,2:00,MCAP HEAT,Montipora,0
8/20/2023,2:15,MCAP HEAT,Montipora,0
8/20/2023,2:30,MCAP HEAT,Montipora,0
8/20/2023,2:45,MCAP HEAT,Montipora,0
8/20/2023,3:00,MCAP HEAT,Montipora,0
8/20/2023,3:15,MCAP HEAT,Montipora,0
8/20/2023,3:30,MCAP HEAT,Montipora,0
8/20/2023,3:45,MCAP HEAT,Montipora,0
8/20/2023,4:00,MCAP HEAT,Montipora,0
8/20/2023,4:15,MCAP HEAT,Montipora,0
8/20/2023,4:30,MCAP HEAT,Montipora,0
8/20/2023,4:45,MCAP HEAT,Montipora,0
8/20/2023,5:00,MCAP HEAT,Montipora,0
8/20/2023,5:15,MCAP HEAT,Montipora,0
8/20/2023,5:30,MCAP HEAT,Montipora,0
8/20/2023,5:45,MCAP HEAT,Montipora,0
8/20/2023,6:00,MCAP HEAT,Montipora,0
8/20/2023,6:15,MCAP HEAT,Montipora,0.6
8/20/2023,6:30,MCAP HEAT,Montipora,3.6
8/20/2023,6:45,MCAP HEAT,Montipora,8.5
8/20/2023,7:00,MCAP HEAT,Montipora,10.3
8/20/2023,7:15,MCAP HEAT,Montipora,18.3
8/20/2023,7:30,MCAP HEAT,Montipora,34
8/20/2023,7:45,MCAP HEAT,Montipora,66.2
8/20/2023,8:00,MCAP HEAT,Montipora,58.6
8/20/2023,8:15,MCAP HEAT,Montipora,52.9
8/20/2023,8:30,MCAP HEAT,Montipora,72.1
8/20/2023,8:45,MCAP HEAT,Montipora,65.3
8/20/2023,9:00,MCAP HEAT,Montipora,93.2
8/20/2023,9:15,MCAP HEAT,Montipora,69.7
8/20/2023,9:30,MCAP HEAT,Montipora,74.6
8/20/2023,9:45,MCAP HEAT,Montipora,47.9
8/20/2023,10:00,MCAP HEAT,Montipora,40.4
8/20/2023,10:15,MCAP HEAT,Montipora,86.8
8/20/2023,10:30,MCAP HEAT,Montipora,80.9
8/20/2023,10:45,MCAP HEAT,Montipora,139.5
8/20/2023,11:00,MCAP HEAT,Montipora,146
8/20/2023,11:15,MCAP HEAT,Montipora,214.1
8/20/2023,11:30,MCAP HEAT,Montipora,116.4
8/20/2023,11:45,MCAP HEAT,Montipora,77.8
8/20/2023,12:00,MCAP HEAT,Montipora,72.6
8/20/2023,12:15,MCAP HEAT,Montipora,75.5
8/20/2023,12:30,MCAP HEAT,Montipora,69.8
8/20/2023,12:45,MCAP HEAT,Montipora,95.1
8/20/2023,13:00,MCAP HEAT,Montipora,121.1
8/20/2023,13:15,MCAP HEAT,Montipora,98.5
8/20/2023,13:30,MCAP HEAT,Montipora,39.1
8/20/2023,13:45,MCAP HEAT,Montipora,35.6
8/20/2023,14:00,MCAP HEAT,Montipora,47.6
8/20/2023,14:15,MCAP HEAT,Montipora,64.9
8/20/2023,14:30,MCAP HEAT,Montipora,80.1
8/20/2023,14:45,MCAP HEAT,Montipora,53.5
8/20/2023,15:00,MCAP HEAT,Montipora,43.1
8/20/2023,15:15,MCAP HEAT,Montipora,79.6
8/20/2023,15:30,MCAP HEAT,Montipora,71.7
8/20/2023,15:45,MCAP HEAT,Montipora,57.8
8/20/2023,16:00,MCAP HEAT,Montipora,57.8
8/20/2023,16:15,MCAP HEAT,Montipora,44.6
8/20/2023,16:30,MCAP HEAT,Montipora,39.4
8/20/2023,16:45,MCAP HEAT,Montipora,48.9
8/20/2023,17:00,MCAP HEAT,Montipora,43.9
8/20/2023,17:15,MCAP HEAT,Montipora,35.2
8/20/2023,17:30,MCAP HEAT,Montipora,22.1
8/20/2023,17:45,MCAP HEAT,Montipora,18.5
8/20/2023,18:00,MCAP HEAT,Montipora,13.2
8/20/2023,18:15,MCAP HEAT,Montipora,14
8/20/2023,18:30,MCAP HEAT,Montipora,10.3
8/20/2023,18:45,MCAP HEAT,Montipora,6.5
8/20/2023,19:00,MCAP HEAT,Montipora,2.3
8/20/2023,19:15,MCAP HEAT,Montipora,0.1
8/20/2023,19:30,MCAP HEAT,Montipora,0
8/20/2023,19:45,MCAP HEAT,Montipora,0
8/20/2023,20:00,MCAP HEAT,Montipora,0
8/20/2023,20:15,MCAP HEAT,Montipora,0
8/20/2023,20:30,MCAP HEAT,Montipora,0
8/20/2023,20:45,MCAP HEAT,Montipora,0
8/20/2023,21:00,MCAP HEAT,Montipora,0
8/20/2023,21:15,MCAP HEAT,Montipora,0
8/20/2023,21:30,MCAP HEAT,Montipora,0
8/20/2023,21:45,MCAP HEAT,Montipora,0
8/20/2023,22:00,MCAP HEAT,Montipora,0
8/20/2023,22:15,MCAP HEAT,Montipora,0
8/20/2023,22:30,MCAP HEAT,Montipora,0
8/20/2023,22:45,MCAP HEAT,Montipora,0
8/20/2023,23:00,MCAP HEAT,Montipora,0
8/20/2023,23:15,MCAP HEAT,Montipora,0
8/20/2023,23:30,MCAP HEAT,Montipora,0
8/20/2023,23:45,MCAP HEAT,Montipora,0
8/21/2023,0:00,MCAP HEAT,Montipora,0
8/21/2023,0:15,MCAP HEAT,Montipora,0
8/21/2023,0:30,MCAP HEAT,Montipora,0
8/21/2023,0:45,MCAP HEAT,Montipora,0
8/21/2023,1:00,MCAP HEAT,Montipora,0
8/21/2023,1:15,MCAP HEAT,Montipora,0
8/21/2023,1:30,MCAP HEAT,Montipora,0
8/21/2023,1:45,MCAP HEAT,Montipora,0
8/21/2023,2:00,MCAP HEAT,Montipora,0
8/21/2023,2:15,MCAP HEAT,Montipora,0
8/21/2023,2:30,MCAP HEAT,Montipora,0
8/21/2023,2:45,MCAP HEAT,Montipora,0
8/21/2023,3:00,MCAP HEAT,Montipora,0
8/21/2023,3:15,MCAP HEAT,Montipora,0
8/21/2023,3:30,MCAP HEAT,Montipora,0
8/21/2023,3:45,MCAP HEAT,Montipora,0
8/21/2023,4:00,MCAP HEAT,Montipora,0
8/21/2023,4:15,MCAP HEAT,Montipora,0
8/21/2023,4:30,MCAP HEAT,Montipora,0
8/21/2023,4:45,MCAP HEAT,Montipora,0
8/21/2023,5:00,MCAP HEAT,Montipora,0
8/21/2023,5:15,MCAP HEAT,Montipora,0
8/21/2023,5:30,MCAP HEAT,Montipora,0
8/21/2023,5:45,MCAP HEAT,Montipora,0
8/21/2023,6:00,MCAP HEAT,Montipora,0
8/21/2023,6:15,MCAP HEAT,Montipora,0.3
8/21/2023,6:30,MCAP HEAT,Montipora,1.7
8/21/2023,6:45,MCAP HEAT,Montipora,3.2
8/21/2023,7:00,MCAP HEAT,Montipora,4.4
8/21/2023,7:15,MCAP HEAT,Montipora,9.4
8/21/2023,7:30,MCAP HEAT,Montipora,15.4
8/21/2023,7:45,MCAP HEAT,Montipora,22.7
8/21/2023,8:00,MCAP HEAT,Montipora,31.5
8/21/2023,8:15,MCAP HEAT,Montipora,35.6
8/21/2023,8:30,MCAP HEAT,Montipora,48.1
8/21/2023,8:45,MCAP HEAT,Montipora,33.7
8/21/2023,9:00,MCAP HEAT,Montipora,74.7
8/21/2023,9:15,MCAP HEAT,Montipora,92.8
8/21/2023,9:30,MCAP HEAT,Montipora,145.9
8/21/2023,9:45,MCAP HEAT,Montipora,154.9
8/21/2023,10:00,MCAP HEAT,Montipora,158.4
8/21/2023,10:15,MCAP HEAT,Montipora,288.3
8/21/2023,10:30,MCAP HEAT,Montipora,276.7
8/21/2023,10:45,MCAP HEAT,Montipora,339.9
8/21/2023,11:00,MCAP HEAT,Montipora,258
8/21/2023,11:15,MCAP HEAT,Montipora,227.8
8/21/2023,11:30,MCAP HEAT,Montipora,118.1
8/21/2023,11:45,MCAP HEAT,Montipora,87.2
8/21/2023,12:00,MCAP HEAT,Montipora,91.9
8/21/2023,12:15,MCAP HEAT,Montipora,94.4
8/21/2023,12:30,MCAP HEAT,Montipora,68.9
8/21/2023,12:45,MCAP HEAT,Montipora,128
8/21/2023,13:00,MCAP HEAT,Montipora,165.3
8/21/2023,13:15,MCAP HEAT,Montipora,97.2
8/21/2023,13:30,MCAP HEAT,Montipora,55.8
8/21/2023,13:45,MCAP HEAT,Montipora,53.5
8/21/2023,14:00,MCAP HEAT,Montipora,112.2
8/21/2023,14:15,MCAP HEAT,Montipora,99.9
8/21/2023,14:30,MCAP HEAT,Montipora,83.9
8/21/2023,14:45,MCAP HEAT,Montipora,83.4
8/21/2023,15:00,MCAP HEAT,Montipora,75.1
8/21/2023,15:15,MCAP HEAT,Montipora,74
8/21/2023,15:30,MCAP HEAT,Montipora,61.7
8/21/2023,15:45,MCAP HEAT,Montipora,67.5
8/21/2023,16:00,MCAP HEAT,Montipora,80
8/21/2023,16:15,MCAP HEAT,Montipora,64.5
8/21/2023,16:30,MCAP HEAT,Montipora,64.5
8/21/2023,16:45,MCAP HEAT,Montipora,31.7
8/21/2023,17:00,MCAP HEAT,Montipora,47
8/21/2023,17:15,MCAP HEAT,Montipora,35
8/21/2023,17:30,MCAP HEAT,Montipora,23.3
8/21/2023,17:45,MCAP HEAT,Montipora,19.7
8/21/2023,18:00,MCAP HEAT,Montipora,15.3
8/21/2023,18:15,MCAP HEAT,Montipora,12.4
8/21/2023,18:30,MCAP HEAT,Montipora,8.8
8/21/2023,18:45,MCAP HEAT,Montipora,5.5
8/21/2023,19:00,MCAP HEAT,Montipora,2
8/21/2023,19:15,MCAP HEAT,Montipora,0.3
8/21/2023,19:30,MCAP HEAT,Montipora,0
8/21/2023,19:45,MCAP HEAT,Montipora,0
8/21/2023,20:00,MCAP HEAT,Montipora,0
8/21/2023,20:15,MCAP HEAT,Montipora,0
8/21/2023,20:30,MCAP HEAT,Montipora,0
8/21/2023,20:45,MCAP HEAT,Montipora,0
8/21/2023,21:00,MCAP HEAT,Montipora,0
8/21/2023,21:15,MCAP HEAT,Montipora,0
8/21/2023,21:30,MCAP HEAT,Montipora,0
8/21/2023,21:45,MCAP HEAT,Montipora,0
8/21/2023,22:00,MCAP HEAT,Montipora,0
8/21/2023,22:15,MCAP HEAT,Montipora,0
8/21/2023,22:30,MCAP HEAT,Montipora,0
8/21/2023,22:45,MCAP HEAT,Montipora,0
8/21/2023,23:00,MCAP HEAT,Montipora,0
8/21/2023,23:15,MCAP HEAT,Montipora,0
8/21/2023,23:30,MCAP HEAT,Montipora,0
8/21/2023,23:45,MCAP HEAT,Montipora,0
8/22/2023,0:00,MCAP HEAT,Montipora,0
8/22/2023,0:15,MCAP HEAT,Montipora,0
8/22/2023,0:30,MCAP HEAT,Montipora,0
8/22/2023,0:45,MCAP HEAT,Montipora,0
8/22/2023,1:00,MCAP HEAT,Montipora,0
8/22/2023,1:15,MCAP HEAT,Montipora,0
8/22/2023,1:30,MCAP HEAT,Montipora,0
8/22/2023,1:45,MCAP HEAT,Montipora,0
8/22/2023,2:00,MCAP HEAT,Montipora,0
8/22/2023,2:15,MCAP HEAT,Montipora,0
8/22/2023,2:30,MCAP HEAT,Montipora,0
8/22/2023,2:45,MCAP HEAT,Montipora,0
8/22/2023,3:00,MCAP HEAT,Montipora,0
8/22/2023,3:15,MCAP HEAT,Montipora,0
8/22/2023,3:30,MCAP HEAT,Montipora,0
8/22/2023,3:45,MCAP HEAT,Montipora,0
8/22/2023,4:00,MCAP HEAT,Montipora,0
8/22/2023,4:15,MCAP HEAT,Montipora,0
8/22/2023,4:30,MCAP HEAT,Montipora,0
8/22/2023,4:45,MCAP HEAT,Montipora,0
8/22/2023,5:00,MCAP HEAT,Montipora,0
8/22/2023,5:15,MCAP HEAT,Montipora,0
8/22/2023,5:30,MCAP HEAT,Montipora,0
8/22/2023,5:45,MCAP HEAT,Montipora,0
8/22/2023,6:00,MCAP HEAT,Montipora,0
8/22/2023,6:15,MCAP HEAT,Montipora,0.7
8/22/2023,6:30,MCAP HEAT,Montipora,3.6
8/22/2023,6:45,MCAP HEAT,Montipora,7.3
8/22/2023,7:00,MCAP HEAT,Montipora,13.5
8/22/2023,7:15,MCAP HEAT,Montipora,68.3
8/22/2023,7:30,MCAP HEAT,Montipora,171.9
8/22/2023,7:45,MCAP HEAT,Montipora,214.3
8/22/2023,8:00,MCAP HEAT,Montipora,244.5
8/22/2023,8:15,MCAP HEAT,Montipora,122.5
8/22/2023,8:30,MCAP HEAT,Montipora,102.7
8/22/2023,8:45,MCAP HEAT,Montipora,116.4
8/22/2023,9:00,MCAP HEAT,Montipora,86.2
8/22/2023,9:15,MCAP HEAT,Montipora,84.6
8/22/2023,9:30,MCAP HEAT,Montipora,88.4
8/22/2023,9:45,MCAP HEAT,Montipora,84
8/22/2023,10:00,MCAP HEAT,Montipora,143.4
8/22/2023,10:15,MCAP HEAT,Montipora,271.4
8/22/2023,10:30,MCAP HEAT,Montipora,349
8/22/2023,10:45,MCAP HEAT,Montipora,347
8/22/2023,11:00,MCAP HEAT,Montipora,280.5
8/22/2023,11:15,MCAP HEAT,Montipora,348.4
8/22/2023,11:30,MCAP HEAT,Montipora,259.9
8/22/2023,11:45,MCAP HEAT,Montipora,135.8
8/22/2023,12:00,MCAP HEAT,Montipora,177.5
8/22/2023,12:15,MCAP HEAT,Montipora,322.4
8/22/2023,12:30,MCAP HEAT,Montipora,364
8/22/2023,12:45,MCAP HEAT,Montipora,339.6
8/22/2023,13:00,MCAP HEAT,Montipora,343.4
8/22/2023,13:15,MCAP HEAT,Montipora,278.8
8/22/2023,13:30,MCAP HEAT,Montipora,269.5
8/22/2023,13:45,MCAP HEAT,Montipora,251.4
8/22/2023,14:00,MCAP HEAT,Montipora,199.4
8/22/2023,14:15,MCAP HEAT,Montipora,273.4
8/22/2023,14:30,MCAP HEAT,Montipora,249
8/22/2023,14:45,MCAP HEAT,Montipora,214.9
8/22/2023,15:00,MCAP HEAT,Montipora,130.1
8/22/2023,15:15,MCAP HEAT,Montipora,108.8
8/22/2023,15:30,MCAP HEAT,Montipora,95.1
8/22/2023,15:45,MCAP HEAT,Montipora,57
8/22/2023,16:00,MCAP HEAT,Montipora,42
8/22/2023,16:15,MCAP HEAT,Montipora,45.8
8/22/2023,16:30,MCAP HEAT,Montipora,37.5
8/22/2023,16:45,MCAP HEAT,Montipora,26.3
8/22/2023,17:00,MCAP HEAT,Montipora,21
8/22/2023,17:15,MCAP HEAT,Montipora,17.8
8/22/2023,17:30,MCAP HEAT,Montipora,18.7
8/22/2023,17:45,MCAP HEAT,Montipora,16.2
8/22/2023,18:00,MCAP HEAT,Montipora,13.4
8/22/2023,18:15,MCAP HEAT,Montipora,10
8/22/2023,18:30,MCAP HEAT,Montipora,7.9
8/22/2023,18:45,MCAP HEAT,Montipora,4.8
8/22/2023,19:00,MCAP HEAT,Montipora,1.8
8/22/2023,19:15,MCAP HEAT,Montipora,0.2
8/22/2023,19:30,MCAP HEAT,Montipora,0
8/22/2023,19:45,MCAP HEAT,Montipora,0
8/22/2023,20:00,MCAP HEAT,Montipora,0
8/22/2023,20:15,MCAP HEAT,Montipora,0
8/22/2023,20:30,MCAP HEAT,Montipora,0
8/22/2023,20:45,MCAP HEAT,Montipora,0
8/22/2023,21:00,MCAP HEAT,Montipora,0
8/22/2023,21:15,MCAP HEAT,Montipora,0
8/22/2023,21:30,MCAP HEAT,Montipora,0
8/22/2023,21:45,MCAP HEAT,Montipora,0
8/22/2023,22:00,MCAP HEAT,Montipora,0
8/22/2023,22:15,MCAP HEAT,Montipora,0
8/22/2023,22:30,MCAP HEAT,Montipora,0
8/22/2023,22:45,MCAP HEAT,Montipora,0
8/22/2023,23:00,MCAP HEAT,Montipora,0
8/22/2023,23:15,MCAP HEAT,Montipora,0
8/22/2023,23:30,MCAP HEAT,Montipora,0
8/22/2023,23:45,MCAP HEAT,Montipora,0
8/23/2023,0:00,MCAP HEAT,Montipora,0
8/23/2023,0:15,MCAP HEAT,Montipora,0
8/23/2023,0:30,MCAP HEAT,Montipora,0
8/23/2023,0:45,MCAP HEAT,Montipora,0
8/23/2023,1:00,MCAP HEAT,Montipora,0
8/23/2023,1:15,MCAP HEAT,Montipora,0
8/23/2023,1:30,MCAP HEAT,Montipora,0
8/23/2023,1:45,MCAP HEAT,Montipora,0
8/23/2023,2:00,MCAP HEAT,Montipora,0
8/23/2023,2:15,MCAP HEAT,Montipora,0
8/23/2023,2:30,MCAP HEAT,Montipora,0
8/23/2023,2:45,MCAP HEAT,Montipora,0
8/23/2023,3:00,MCAP HEAT,Montipora,0
8/23/2023,3:15,MCAP HEAT,Montipora,0
8/23/2023,3:30,MCAP HEAT,Montipora,0
8/23/2023,3:45,MCAP HEAT,Montipora,0
8/23/2023,4:00,MCAP HEAT,Montipora,0
8/23/2023,4:15,MCAP HEAT,Montipora,0
8/23/2023,4:30,MCAP HEAT,Montipora,0
8/23/2023,4:45,MCAP HEAT,Montipora,0
8/23/2023,5:00,MCAP HEAT,Montipora,0
8/23/2023,5:15,MCAP HEAT,Montipora,0
8/23/2023,5:30,MCAP HEAT,Montipora,0
8/23/2023,5:45,MCAP HEAT,Montipora,0
8/23/2023,6:00,MCAP HEAT,Montipora,0
8/23/2023,6:15,MCAP HEAT,Montipora,0.6
8/23/2023,6:30,MCAP HEAT,Montipora,3.5
8/23/2023,6:45,MCAP HEAT,Montipora,7.9
8/23/2023,7:00,MCAP HEAT,Montipora,12.6
8/23/2023,7:15,MCAP HEAT,Montipora,42.2
8/23/2023,7:30,MCAP HEAT,Montipora,115.6
8/23/2023,7:45,MCAP HEAT,Montipora,123.1
8/23/2023,8:00,MCAP HEAT,Montipora,143.8
8/23/2023,8:15,MCAP HEAT,Montipora,89.6
8/23/2023,8:30,MCAP HEAT,Montipora,94.5
8/23/2023,8:45,MCAP HEAT,Montipora,100.9
8/23/2023,9:00,MCAP HEAT,Montipora,165.9
8/23/2023,9:15,MCAP HEAT,Montipora,264.3
8/23/2023,9:30,MCAP HEAT,Montipora,286.9
8/23/2023,9:45,MCAP HEAT,Montipora,283.7
8/23/2023,10:00,MCAP HEAT,Montipora,291.8
8/23/2023,10:15,MCAP HEAT,Montipora,219.4
8/23/2023,10:30,MCAP HEAT,Montipora,130.3
8/23/2023,10:45,MCAP HEAT,Montipora,158.5
8/23/2023,11:00,MCAP HEAT,Montipora,245.4
8/23/2023,11:15,MCAP HEAT,Montipora,313
8/23/2023,11:30,MCAP HEAT,Montipora,334.3
8/23/2023,11:45,MCAP HEAT,Montipora,177.9
8/23/2023,12:00,MCAP HEAT,Montipora,387.5
8/23/2023,12:15,MCAP HEAT,Montipora,388.8
8/23/2023,12:30,MCAP HEAT,Montipora,368.2
8/23/2023,12:45,MCAP HEAT,Montipora,358.1
8/23/2023,13:00,MCAP HEAT,Montipora,205.1
8/23/2023,13:15,MCAP HEAT,Montipora,307.4
8/23/2023,13:30,MCAP HEAT,Montipora,337.3
8/23/2023,13:45,MCAP HEAT,Montipora,345.3
8/23/2023,14:00,MCAP HEAT,Montipora,337.9
8/23/2023,14:15,MCAP HEAT,Montipora,295.1
8/23/2023,14:30,MCAP HEAT,Montipora,303.7
8/23/2023,14:45,MCAP HEAT,Montipora,162.6
8/23/2023,15:00,MCAP HEAT,Montipora,69.2
8/23/2023,15:15,MCAP HEAT,Montipora,44.4
8/23/2023,15:30,MCAP HEAT,Montipora,40.5
8/23/2023,15:45,MCAP HEAT,Montipora,36.9
8/23/2023,16:00,MCAP HEAT,Montipora,32.7
8/23/2023,16:15,MCAP HEAT,Montipora,45.3
8/23/2023,16:30,MCAP HEAT,Montipora,33.2
