"","ID","Timepoint","Aquaria","Tank","Species","Treatment","Temperature","Nutrient","Concentration","Concentration_log10","Normalized","Sample"
"202",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","N+N",1.09,0.0374264979406237,0.0488021295474712,"Inorganic_T1"
"203",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","NH4",23.44,1.36995760734605,0.387421169251747,"Inorganic_T1"
"204",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","TIN",24.53,1.38969754820639,0.388851465139778,"Inorganic_T1"
"205",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","N_to_P",40.7564102564103,40.7564102564103,0.950711591642087,"Inorganic_T1"
"206",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","DON",7.26,0.860936620700094,0.338074398249453,"Inorganic_T1"
"207",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","DOP",0.0900000000000001,-1.04575749056067,0.0550458715596332,"Inorganic_T1"
"208",53,"T1","P-Dosing","Dosing","Porites","Inorganic","Ambient","DOC",88.97,1.94924359056827,0,"Inorganic_T1"
"209",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TN",24.37,1.38685552918472,0.266666666666667,"Inorganic_T1"
"210",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TP",0.84,-0.0757207139381184,0.0425,"Inorganic_T1"
"211",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","PO4",0.81,-0.0915149811213502,0.0526315789473684,"Inorganic_T1"
"212",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","SiO4",4.22,0.625312450961674,0.11969111969112,"Inorganic_T1"
"213",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","N+N",0.54,-0.267606240177031,0,"Inorganic_T1"
"214",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","NH4",20.54,1.31260043926126,0.33799215953639,"Inorganic_T1"
"215",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TIN",21.08,1.32387060654051,0.330751094644661,"Inorganic_T1"
"216",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","N_to_P",29.0119047619048,29.0119047619048,0.641513862631017,"Inorganic_T1"
"217",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DON",3.29,0.517195897949975,0.120897155361051,"Inorganic_T1"
"218",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DOP",0.0299999999999999,-1.52287874528034,1.01855323360106e-16,"Inorganic_T1"
"219",54,"T1","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DOC",100.05,2.00021709297223,0.182777961068954,"Inorganic_T1"
"220",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","TN",37.64,1.57564961475522,0.495854922279793,"Inorganic_T2"
"221",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","TP",1.12,0.0492180226701817,0.0658333333333333,"Inorganic_T2"
"222",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","PO4",0.91,-0.0409586076789064,0.0609857978279031,"Inorganic_T2"
"223",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","SiO4",4.03,0.605305046141109,0.109211252068395,"Inorganic_T2"
"224",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","NH4",18.67,1.27114431794908,0.306118970513039,"Inorganic_T2"
"225",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","N_to_P",33.6071428571429,33.6071428571429,0.762492747947005,"Inorganic_T2"
"226",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","DOP",0.21,-0.677780705266081,0.165137614678899,"Inorganic_T2"
"227",59,"T2","P-Dosing","Dosing","Porites","Inorganic","Ambient","DOC",143.18,2.15588235808182,0.894259320356318,"Inorganic_T2"
"228",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TN",29.94,1.47625179600703,0.36286701208981,"Inorganic_T2"
"229",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TP",0.77,-0.113509274827518,0.0366666666666667,"Inorganic_T2"
"230",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","PO4",0.49,-0.309803919971486,0.0258980785296575,"Inorganic_T2"
"231",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","SiO4",4.19,0.622214022966295,0.11803640375069,"Inorganic_T2"
"232",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","N+N",2,0.301029995663981,0.129547471162378,"Inorganic_T2"
"233",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","NH4",18.27,1.26173854735254,0.299301176069541,"Inorganic_T2"
"234",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TIN",20.27,1.30685374869301,0.317110138093634,"Inorganic_T2"
"235",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","N_to_P",38.8831168831169,38.8831168831169,0.901393375812159,"Inorganic_T2"
"236",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DON",9.67,0.985426474083002,0.469912472647702,"Inorganic_T2"
"237",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DOP",0.28,-0.552841968657781,0.229357798165138,"Inorganic_T2"
"238",60,"T2","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DOC",103.05,2.01304799611523,0.232266578686902,"Inorganic_T2"
"239",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TN",29.84,1.47479881880063,0.361139896373057,"Inorganic_T3"
"240",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TP",0.7,-0.154901959985743,0.0308333333333333,"Inorganic_T3"
"241",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","PO4",0.61,-0.214670164989233,0.0359231411862991,"Inorganic_T3"
"242",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","SiO4",3.91,0.592176757395867,0.102592388306674,"Inorganic_T3"
"243",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","N+N",1.48,0.170261715394957,0.0834072759538598,"Inorganic_T3"
"244",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","NH4",19.46,1.28914283593233,0.319584114538947,"Inorganic_T3"
"245",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","TIN",20.94,1.32097667734282,0.328393398450657,"Inorganic_T3"
"246",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","N_to_P",42.6285714285714,42.6285714285714,1,"Inorganic_T3"
"247",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DON",8.9,0.949390006644913,0.427789934354486,"Inorganic_T3"
"248",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DOP",0.09,-1.04575749056068,0.0550458715596331,"Inorganic_T3"
"249",63,"T3","M-Dosing","Dosing","Montipora","Inorganic","Ambient","DOC",113.98,2.05682865263781,0.412570108874959,"Inorganic_T3"
"250",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","TN",29.84,1.47479881880063,0.361139896373057,"Inorganic_T3"
"251",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","TP",0.7,-0.154901959985743,0.0308333333333333,"Inorganic_T3"
"252",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","PO4",0.61,-0.214670164989233,0.0359231411862991,"Inorganic_T3"
"253",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","SiO4",3.91,0.592176757395867,0.102592388306674,"Inorganic_T3"
"254",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","N+N",1.48,0.170261715394957,0.0834072759538598,"Inorganic_T3"
"255",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","NH4",19.46,1.28914283593233,0.319584114538947,"Inorganic_T3"
"256",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","TIN",20.94,1.32097667734282,0.328393398450657,"Inorganic_T3"
"257",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","N_to_P",42.6285714285714,42.6285714285714,1,"Inorganic_T3"
"258",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","DON",8.9,0.949390006644913,0.427789934354486,"Inorganic_T3"
"259",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","DOP",0.09,-1.04575749056068,0.0550458715596331,"Inorganic_T3"
"260",64,"T3","P-Dosing","Dosing","Porites","Inorganic","Ambient","DOC",113.98,2.05682865263781,0.412570108874959,"Inorganic_T3"
